pass_avsc,CCHV_1,CCHV_2,CCHV_3,CCHV_4,CCHV_5,CCHV_6,AverageDTBHK,AverageSOTCHK,AverageDRL,NumSems,performance_cluster,WeightedPerformance,SlopeDTBHK,SlopeSOTCHK,SlopeDRL,StabilityDTBHK,StabilitySOTCHK,StabilityDRL,SlopeToStabilityDTBHK,SlopeToStabilitySOTCHK,SlopeToStabilityDRL
2,0,3,0,0,0,0,0.6430490069207918,0.7992159441327172,0.8985915482622026,0.125,0.0,0.7355615614876385,0.6219065798688979,0.6219065798688979,0.6219065798688979,0.1623014883971858,0.09343845358154526,0.16275893181607015,0.1583450491449799,0.677588746873835,0.0
0,0,0,0,0,0,0,0.5577894623648858,0.5957056477402254,0.6713522395594861,0.875,1.0,0.5249963633626472,0.650843589173232,0.650843589173232,0.650843589173232,0.6630220840837199,0.6543622999635501,0.5389540268935326,0.4443535059404683,0.6916751906197516,0.0
0,0,0,0,0,0,0,0.8685181545486037,0.31967320688481843,0.7911913416755234,0.625,0.0,0.690327299118848,0.7301882591902126,0.7301882591902126,0.7301882591902126,0.18380259411253694,0.3225793410372022,0.22606882360093172,0.6021267777892413,0.6951909729734108,0.0
0,0,0,0,0,0,0,0.8617408681006183,0.5378216449270229,0.7832940279397392,0.625,0.0,0.7634969751615385,0.7293963109170711,0.7293963109170711,0.7293963109170711,0.1788010393708386,0.4249413202179483,0.7781582645239287,0.6018218799821154,0.6947426209260009,0.0
2,4,0,0,0,0,0,0.7168972604198666,0.6106560257095462,0.8084943885395757,0.625,0.0,0.6916013748213897,0.7475336224657965,0.7475336224657965,0.7475336224657965,0.2351567531658385,0.24060718322611097,0.18170166660881412,0.6317313376228186,0.6972355154149303,0.0
0,0,0,0,0,0,0,0.8121080677160429,0.5557574378026758,0.6969962067427274,0.625,0.0,0.7060211149428006,0.7328367198797245,0.7328367198797245,0.7328367198797245,0.2296020694036757,0.1850715380499937,0.24866086400696844,0.5904127623511578,0.6966639913638201,0.0
0,0,0,0,0,0,0,0.611056967200731,0.49464158115411766,0.7082540948899495,0.75,1.0,0.5386715890582046,0.7525221957671199,0.7525221957671199,0.7525221957671199,0.31654771589397857,0.360240989100975,0.227635058833929,0.6096880624696688,0.696330960993205,0.0
0,0,0,0,0,0,0,0.562560816193983,0.6916129286364517,0.660788722508999,0.625,1.0,0.5606241970309762,0.7003094332278326,0.7003094332278326,0.7003094332278326,0.13305353582611004,0.37030209149528726,0.17255816667385881,0.4867460923294152,0.6932589768317784,0.0
0,0,0,0,0,0,0,0.6245141482466012,0.6253294808970554,0.5887718121850711,0.625,1.0,0.5588738461100318,0.7355427069392169,0.7355427069392169,0.7355427069392169,0.1974803733441445,0.45168238446734865,0.5261953318127023,0.6140271567488611,0.6949594277910168,0.0
0,0,0,0,0,0,0,0.6471507521891554,0.4871950942708731,0.639959613116112,0.875,1.0,0.5407902323266947,0.7065488804181769,0.7065488804181769,0.7065488804181769,0.2282918418483745,0.5725067049731161,0.32037937338138056,0.5110518808537204,0.6935460745893464,0.0
0,0,0,0,0,0,0,0.8739130663314645,0.497168787502826,0.8715110668057564,0.5,0.0,0.7855443293263059,0.7412003770938566,0.7412003770938566,0.7412003770938566,0.20237014722911212,0.4888994106250654,0.2868138652354087,0.6306818564746202,0.6950957273158139,0.0
0,0,0,0,0,0,0,0.7709157204953575,0.497128487037914,0.6612058047629967,0.625,1.0,0.6425437768818473,0.6877196068250468,0.6877196068250468,0.6877196068250468,0.21799089441349334,0.46572096124994156,0.7187254541889904,0.45174114060519244,0.6927069888248941,0.0
2,0,0,0,0,0,0,0.6691911340529128,0.6178355298780233,0.8807818310358503,0.625,0.0,0.6820886701937426,0.6969034366989683,0.6969034366989683,0.6969034366989683,0.35980996636427404,0.29861626879646136,0.20857128718624185,0.4882813367704857,0.6929863276675251,0.0
1,0,0,0,0,0,0,0.752913693704223,0.5208886110579711,0.9461988091822936,0.625,0.0,0.7288397700748532,0.7182956650409807,0.7182956650409807,0.7182956650409807,0.24258732301057834,0.3595844218676715,0.14595121954614268,0.5440686429098407,0.6943161951015528,0.0
0,0,0,0,0,0,0,0.8095415320883214,0.5750985642330354,0.9149824011966644,0.625,0.0,0.7807244731650445,0.6718822096200006,0.6718822096200006,0.6718822096200006,0.19921657433517145,0.4173233016941139,0.21956497324720084,0.3924839136569473,0.6918179745687953,0.0
0,0,0,0,0,0,0,0.8031262605062155,0.5702867661407515,0.8989761608544118,0.625,0.0,0.7691126370450988,0.7555743813699388,0.7555743813699388,0.7555743813699388,0.24350867757790579,0.45074269708545645,0.15745022739707323,0.650298510324402,0.6959165951553672,0.0
0,0,5,0,0,0,0,0.5552299164879901,0.491972629640335,0.6785441557208299,0.625,1.0,0.4870318007689143,0.629820684594361,0.629820684594361,0.629820684594361,0.439382338795748,0.4277657588104904,0.35605932289606673,0.38280566319175735,0.6897491907374196,0.0
0,5,5,0,0,0,0,0.8148296807987938,0.5628034063591629,0.5751327587710205,0.5,1.0,0.6718134166785596,0.7068374935047244,0.7068374935047244,0.7068374935047244,0.19727611373389134,0.4168267812211111,0.6989342005577648,0.5137342118313822,0.6936097798957714,0.0
0,0,0,0,0,0,0,0.8825712083824274,0.5745910020276735,0.8223442443278617,0.5,0.0,0.804905009142628,0.7286047111135315,0.7286047111135315,0.7286047111135315,0.1214794461949136,0.4050687738044529,0.6472767706499161,0.6426311220214014,0.694763000590804,0.0
0,0,0,0,0,0,0,0.8096873095969934,0.5981546021423965,0.7921875934427095,0.625,0.0,0.7502412537129225,0.7256840222312373,0.7256840222312373,0.7256840222312373,0.20821624129574953,0.36710489592808293,0.18695037178983193,0.575619371320506,0.6947262143980998,0.0
0,0,0,0,0,0,0,0.5202636505703776,0.5981808598092361,0.5834681314475905,0.625,1.0,0.4702291048988647,0.7696376776525358,0.7696376776525358,0.7696376776525358,0.3533340009413868,0.5011638339039696,0.3933525241119297,0.6324950487052254,0.696280003009267,0.0
0,0,0,0,0,0,0,0.758561510990484,0.49145657293996786,0.7850869760135637,0.5,0.0,0.6707957452439195,0.7134769400365775,0.7134769400365775,0.7134769400365775,0.10433215278681171,0.6451804311096805,0.5418476460466333,0.5676359251341747,0.6937648457040392,0.0
0,2,0,0,0,0,0,0.6140362446094388,0.42645315025883,0.7099549225556245,1.0,1.0,0.5161908983591861,0.6707048105398266,0.6707048105398266,0.6707048105398266,0.37140792442886095,0.5839090450149946,0.37240906047435646,0.4390993842665953,0.6922116012334624,0.0
0,0,3,0,0,0,0,0.6745985233666245,0.4244356847563228,0.704870558116345,0.625,1.0,0.5585065653282814,0.619094231111373,0.619094231111373,0.619094231111373,0.396220316109609,0.20607510214083619,0.4059489907540421,0.3512435209731064,0.6851301292945441,0.0
0,0,0,0,0,0,0,0.6315747640370327,0.7491798739800807,0.5645987633021257,0.5,1.0,0.6021902979239461,0.7525326628447448,0.7525326628447448,0.7525326628447448,0.4994732444488562,0.4019903230730438,0.7112915940141834,0.5701361379994058,0.6960436006030459,0.0
0,0,0,0,0,0,0,0.7658532921323505,0.5654001412247429,0.8249259541580541,0.5,0.0,0.7162160582046866,0.7375169134656248,0.7375169134656248,0.7375169134656248,0.2175231717825326,0.41821900040974347,0.14111985951046063,0.6101615383890691,0.6951783666195032,0.0
0,4,0,0,0,0,0,0.4006455435908055,0.4529527152268883,0.467049042454859,0.5,0.5,0.29117515611803496,0.6999797355259832,0.6999797355259832,0.6999797355259832,0.43315815610434455,0.3335691870184292,0.5053565753964068,0.4952335538934383,0.6932226610332411,0.0
0,0,0,0,0,0,0,0.727668496461411,0.6375457152350548,0.792231543855561,0.625,0.0,0.7043129306714484,0.7629228461187381,0.7629228461187381,0.7629228461187381,0.33990306636230794,0.5129119633738802,0.2672753099525418,0.6237668912001127,0.6959342751064721,0.0
0,2,0,0,0,0,0,0.664498184118307,0.5973281630460469,0.6881547827166595,0.25,0.5,0.6096766590856624,0.7262570848042686,0.7262570848042686,0.7262570848042686,0.1947732427382186,0.14590008461685408,0.4873119119279381,0.5826708406955494,0.6965414085788972,0.0
0,0,0,0,0,0,0,0.7795345356558185,0.5792619205331714,0.7483970270912307,0.625,0.0,0.7070571749199527,0.6796042440418708,0.6796042440418708,0.6796042440418708,0.16119348239257175,0.23586667210261456,0.25962406614698835,0.40105314083585214,0.6913725465624659,0.0
0,0,0,0,0,0,0,0.7882488096386506,0.6199800780436568,0.7268781333667422,0.625,0.0,0.7216914192504812,0.708671658045529,0.708671658045529,0.708671658045529,0.17356112757290496,0.4821044093962526,0.30505523511337074,0.5227870149802087,0.6936656028729464,0.0
0,0,0,0,0,0,0,0.7008728184058256,0.5518519593173689,0.8070606599723555,0.5,0.0,0.6575725292670864,0.7449087227141599,0.7449087227141599,0.7449087227141599,0.20011813861340183,0.5590886708539985,0.30278008080244795,0.6448922071738799,0.6950355190850301,0.0
0,0,0,0,0,0,0,0.6664939960132611,0.6282020744879365,0.77705476064156,0.75,0.0,0.6508889560153256,0.6795345483201792,0.6795345483201792,0.6795345483201792,0.22125727427677236,0.43585053865559875,0.23737802349934853,0.42679922134284826,0.692258686130092,0.0
0,0,0,0,0,0,0,0.782126387177466,0.524653134688815,0.7137003043719262,0.625,0.0,0.6777182261631641,0.7240909191348991,0.7240909191348991,0.7240909191348991,0.10777424080279455,0.5578564474174729,0.31196702001502646,0.6315359718002433,0.6942306722111072,0.0
0,0,0,0,0,0,0,0.8100289094599764,0.5269857445223532,0.7524420404690093,0.625,0.0,0.7115087208103953,0.7125836770330479,0.7125836770330479,0.7125836770330479,0.1392263503450596,0.24146984093247004,0.6304427054034271,0.5472065442051115,0.6942351967006921,0.0
0,0,0,0,0,0,0,0.8748915837326836,0.4980929885594152,0.8644248280327603,0.625,0.0,0.784350645194277,0.6930724842904892,0.6930724842904892,0.6930724842904892,0.10017501395011572,0.4428090904320911,0.2564009700445054,0.43459183943657803,0.6929317085987122,0.0
0,0,0,0,0,0,0,0.8397021349945969,0.6287454184094428,0.9612111231949465,0.5,0.0,0.8375454235885655,0.7175280312604896,0.7175280312604896,0.7175280312604896,0.13798368228253083,0.3312943933505668,0.09747169114748841,0.5719457914804205,0.6943400039709856,0.0
2,2,0,0,0,0,0,0.33839919925069334,0.5099489380314064,0.49186063685035475,0.25,0.5,0.2742362320983506,0.7003097255685158,0.7003097255685158,0.7003097255685158,0.3297601044363749,0.05967998577255575,0.4279328406575589,0.49447386713032,0.6926898390870615,0.0
2,0,0,0,0,0,0,0.7646859685830587,0.5986567880850968,0.8719130369271546,0.625,0.0,0.7426238750326026,0.7228822815878857,0.7228822815878857,0.7228822815878857,0.15233222092875676,0.21707209945287476,0.16932189684023363,0.5894827601085106,0.6952899682326107,0.0
0,0,0,0,0,0,0,0.7949071710044847,0.5674018420914562,0.6251978227186624,0.625,1.0,0.6747649057816467,0.7000471259813905,0.7000471259813905,0.7000471259813905,0.11944265934980651,0.35225080207418835,0.6041072962559758,0.48384708675956417,0.693235987574847,0.0
2,0,0,0,0,0,0,0.9170045000395123,0.5632857969027426,0.8416874141237716,0.5,0.0,0.8322898576900749,0.7225601706006834,0.7225601706006834,0.7225601706006834,0.12180902620755067,0.2997071830394487,0.14926457514360464,0.6087988773668428,0.6947838016072014,0.0
0,0,0,0,0,0,0,0.8633622770178371,0.600259473489587,0.9635855603643898,0.625,0.0,0.8452218188340702,0.7222610167848343,0.7222610167848343,0.7222610167848343,0.09906008203235112,0.5256906564518706,0.09597786520917304,0.6299860223324073,0.6942037613793245,0.0
0,5,0,0,0,0,0,0.7585707045770347,0.5120242372458262,0.7002143628338114,0.75,1.0,0.6513721639526063,0.6851979868015046,0.6851979868015046,0.6851979868015046,0.22231464833612394,0.19781751749588464,0.4935291972611255,0.44478868203433003,0.6915931009284952,0.0
0,0,0,0,0,0,0,0.6812812144446734,0.4190916414394353,0.6781951819461205,0.875,1.0,0.552962432448577,0.7201015330777862,0.7201015330777862,0.7201015330777862,0.26776519818020367,0.34880173303909884,0.2628731415819658,0.5447397344099305,0.6944522790628164,0.0
2,0,0,0,0,0,0,0.7874172608352238,0.5655795793673382,0.7031325913468848,0.5,0.0,0.6933924843678627,0.7215119043217554,0.7215119043217554,0.7215119043217554,0.1391151672266209,0.4705221209991508,0.3358486302199491,0.590848759666871,0.6942586506737797,0.0
0,0,2,0,0,0,0,0.4715036391537504,0.5373948449393646,0.680151904542303,0.5,1.0,0.44257262001007025,0.7392477482651774,0.7392477482651774,0.7392477482651774,0.20799902015602534,0.35866710492348364,0.29971001522828583,0.6207802396975219,0.6955578023096028,0.0
0,0,0,0,0,0,0,0.7654371433033939,0.5921875312243255,0.7881131025571122,0.625,0.0,0.7140894003837417,0.7862122209875381,0.7862122209875381,0.7862122209875381,0.40782342197692856,0.5301202534306032,0.2691084554275626,0.6437124635374948,0.6968052330630892,0.0
0,0,0,0,0,0,0,0.8245630659634908,0.4701355732693016,0.7596363489325548,0.625,0.0,0.7034966534756376,0.7393706687420731,0.7393706687420731,0.7393706687420731,0.1617765825226773,0.23980816491377824,0.14097272273796987,0.6542534256227538,0.6965449426170193,0.0
0,0,0,0,0,0,0,0.6377866908840154,0.630533144022222,0.6168201130138191,0.625,1.0,0.5795259761969949,0.683309560082416,0.683309560082416,0.683309560082416,0.1605963345290048,0.5638204247973154,0.5447116441262667,0.416488354810274,0.6926549795275315,0.0
0,0,0,0,0,0,0,0.8313923697249626,0.6199984648619598,0.8506483048342094,0.625,0.0,0.7929577569809397,0.7096391264075903,0.7096391264075903,0.7096391264075903,0.06652183006968143,0.4328536686455053,0.3735677656734748,0.5650272635846939,0.6937413663647897,0.0
2,0,0,0,0,0,0,0.7731789235331019,0.5088640189788094,0.7805982047117793,0.625,0.0,0.6865886063549818,0.7086603109752445,0.7086603109752445,0.7086603109752445,0.09497816629792108,0.24584538595353977,0.2385309697300405,0.540157862068779,0.6938917637375444,0.0
0,0,0,0,0,0,0,0.7428453994381891,0.46938820824417954,0.7641562424059755,0.875,1.0,0.6443705498766421,0.7123316214652232,0.7123316214652232,0.7123316214652232,0.13109544551770402,0.6124607878306121,0.2885831019296995,0.5486709900075258,0.693742596623979,0.0
0,0,0,0,0,0,0,0.7849425135651212,0.5905080082738747,0.8404104135076431,0.625,0.0,0.7445190658335357,0.6857418330821833,0.6857418330821833,0.6857418330821833,0.14817112703261143,0.3931932876765977,0.5844600547637513,0.4210176585249364,0.6924771618093222,0.0
0,0,0,0,0,0,0,0.8078028639221692,0.4420843852058435,0.8404115953561002,0.625,0.0,0.7064885080137012,0.7260892183412941,0.7260892183412941,0.7260892183412941,0.21389321149265345,0.6028167617828104,0.24182577870502237,0.574992552944831,0.6942434831221794,0.0
0,0,0,0,0,0,0,0.7470854749873301,0.5586292330185515,0.8422443654431275,0.625,0.0,0.7053823112623939,0.7689071590385377,0.7689071590385377,0.7689071590385377,0.3342435044930302,0.7033304021821026,0.3716378268222173,0.6383619533598259,0.6954567097982507,0.0
0,4,0,0,0,0,0,0.6666870074235818,0.5434953654492233,0.7378480724998211,0.5,0.0,0.6072112745150787,0.7863422687591209,0.7863422687591209,0.7863422687591209,0.33130725135631856,0.487079754229686,0.5087750880004357,0.6764302106784528,0.6970982877742181,0.0
2,2,0,0,0,0,0,0.2020084313905982,0.4960672450460792,0.22895578050079915,0.0,0.5,0.08472274982139823,0.12096614750755252,0.12096614750755252,0.12096614750755252,0.8265923563722992,0.10468537044705663,0.31449735449735444,2.355138688025663e-16,0.589863648191799,0.0
2,0,0,0,0,0,0,0.822961945231002,0.5714136522996853,0.80614936716168,0.625,0.0,0.7545922020755763,0.7383481965382098,0.7383481965382098,0.7383481965382098,0.22426534506291498,0.39079044621243925,0.25675708393714897,0.6095280996626703,0.6953413814518165,0.0
0,0,0,0,0,0,0,0.8379604657486572,0.666595651613169,0.9137300242207383,0.5,0.0,0.8351340370915536,0.7494619684677306,0.7494619684677306,0.7494619684677306,0.21562866754534138,0.358849987682471,0.12000292664853844,0.6494438594461902,0.6961607004642787,0.0
2,0,0,0,0,0,0,0.8884426433458138,0.5594151565994832,0.8999601618361843,0.5,0.0,0.8283496973406,0.7276490833336164,0.7276490833336164,0.7276490833336164,0.13625498015406914,0.2751765544552694,0.20583522187731298,0.6232250430298544,0.6952830782101973,0.0
0,0,0,0,0,0,0,0.8236421106087429,0.5133720797357602,0.8555945087256868,0.625,0.0,0.7493780278197958,0.7061639420728769,0.7061639420728769,0.7061639420728769,0.09692158098724957,0.44402648114389526,0.19288064208142575,0.5222988111944517,0.6935654731908681,0.0
0,0,0,0,0,0,0,0.832124920885869,0.49506366347129044,0.7816453194285831,0.75,0.0,0.7253070160572712,0.7336327822013232,0.7336327822013232,0.7336327822013232,0.2298705446687577,0.3767941602679793,0.2984216399476993,0.592712939707231,0.6951430033897046,0.0
0,0,0,0,0,0,0,0.8330990341244745,0.5437437487841918,0.5989839262489534,0.5,1.0,0.6858408468766828,0.7089906737063931,0.7089906737063931,0.7089906737063931,0.15921361905401823,0.16215871152628641,0.35855817805954776,0.5261168796318594,0.6941521042493533,0.0
0,4,0,0,0,0,0,0.7570058335288238,0.5520199460204951,0.5612542710017758,0.625,1.0,0.6207425376841326,0.7207651877332569,0.7207651877332569,0.7207651877332569,0.09125148774324908,0.45368932699613534,0.5078824159610231,0.6294081691795749,0.6942534083235775,0.0
0,0,0,0,0,0,0,0.7827140072331976,0.6640509589701536,0.7806411555153132,0.625,0.0,0.751035410146203,0.6930587043941265,0.6930587043941265,0.6930587043941265,0.20701435048494096,0.2412219983144531,0.24720588082835196,0.4671014865041208,0.6925652647433539,0.0
2,0,0,0,0,0,0,0.7712078535312306,0.5812595676978376,0.8467141725586708,0.25,0.0,0.7329734135005589,0.6995994477017975,0.6995994477017975,0.6995994477017975,0.03693637047157914,0.21591795458566587,0.3441832764804462,0.4467500363279303,0.693094780738577,0.0
0,0,0,0,0,0,0,0.7198330259275075,0.5821723388200083,0.5486195115813207,0.5,1.0,0.6004445419396505,0.7016300122838217,0.7016300122838217,0.7016300122838217,0.10400729331446742,0.27760311369798196,0.5871899538354668,0.491775959676313,0.6933120125946618,0.0
0,0,0,0,0,0,0,0.5278347338992946,0.4969645528421097,0.6413669885512133,0.875,1.0,0.456823125212915,0.7323814957706261,0.7323814957706261,0.7323814957706261,0.32011510351837447,0.4019310493470397,0.268801115465874,0.5644486816592875,0.6949736364421942,0.0
2,2,3,0,0,0,0,0.3298067095966084,0.5294842873266805,0.5364966074754421,0.125,0.5,0.2893418923498969,0.7378645054883206,0.7378645054883206,0.7378645054883206,0.20049050096151322,1.0,0.22809225811512332,0.620373886932917,0.6941782156619535,0.0
0,0,0,0,0,0,0,0.7638575935027936,0.6311219092988252,0.7647243087023962,0.625,0.0,0.7198736308568793,0.6734517703129704,0.6734517703129704,0.6734517703129704,0.21897667895360787,0.3665777661947254,0.14770691119203766,0.40682333015006644,0.691701142467905,0.0
0,0,0,0,0,0,0,0.8042349201637489,0.5036598397324272,0.9243825083694432,0.625,0.0,0.7533811945731039,0.7118094716431316,0.7118094716431316,0.7118094716431316,0.07702583524481885,0.367775895967076,0.25285437034832925,0.5753335213065635,0.6939223865821269,0.0
2,0,0,0,0,0,0,0.7000178811364639,0.6312111337539582,0.8586119736759775,0.625,0.0,0.7027165798511319,0.7600859397014276,0.7600859397014276,0.7600859397014276,0.3245228172273031,0.3476252465596115,0.12291689451277106,0.6233760618687781,0.6968915716316403,0.0
0,0,0,0,0,0,0,0.983249751675287,0.5931821183116812,0.9792179009057006,0.5,0.0,0.9360345476011867,0.7110672302545266,0.7110672302545266,0.7110672302545266,0.1031072443927256,0.4497724273797978,0.07407184670513647,0.5527880529603534,0.6937975760268015,0.0
2,0,0,0,0,0,0,0.8674487608692288,0.5603503574894781,0.8318532897766798,0.5,0.0,0.7915101305584304,0.7255119921148917,0.7255119921148917,0.7255119921148917,0.17248267851234522,0.2711270639462138,0.2660807124022481,0.5899366517888299,0.6951447965276736,0.0
0,0,0,0,0,0,0,0.8985541485083205,0.5822721437600594,0.9556895168543651,0.5,0.0,0.8620173197526435,0.7008194191733681,0.7008194191733681,0.7008194191733681,0.05886473288887094,0.5154319392305071,0.10461590348451877,0.47745701424748554,0.6933206819894066,0.0
0,0,0,0,0,0,0,0.5532550167265705,0.4957091214376609,0.6053299845230895,0.5,1.0,0.46363312103315196,0.7278338949404556,0.7278338949404556,0.7278338949404556,0.38109681507200804,0.47657045579815815,0.20885298517374676,0.5459534891439511,0.6945338347320402,0.0
2,0,0,0,0,0,0,0.6352119577904208,0.5655652408748197,0.7608332868215653,0.25,0.0,0.599474876614313,0.6373453823069147,0.6373453823069147,0.6373453823069147,0.24038381110069612,0.18078726032808903,0.18567345036854827,0.3105214720256586,0.6861244314446431,0.0
0,0,0,0,0,0,0,0.7227223878176886,0.6212731552339876,0.6997231771455082,0.625,0.0,0.6651749925639442,0.7223948563859199,0.7223948563859199,0.7223948563859199,0.15182076476455278,0.5780026016339225,0.20427658282666167,0.5875788197214411,0.6941394088483054,0.0
0,0,0,0,0,0,0,0.695133292546393,0.6181720409105417,0.486297360557843,0.625,1.0,0.575682858423822,0.7013117395308237,0.7013117395308237,0.7013117395308237,0.17721551476815758,0.2420739299880225,0.6418715203079405,0.49379886357342656,0.6932719015133506,0.0
2,0,0,0,0,0,0,0.8329608676295731,0.5807999079927915,0.7857063489004251,0.5,0.0,0.7589283735202228,0.7393414556215965,0.7393414556215965,0.7393414556215965,0.14930094444437786,0.19133938925880672,0.21039599193729516,0.6663821253165821,0.697255110118014,0.0
0,0,0,0,0,0,0,0.6469746486059234,0.6045069656122466,0.6570936279202632,0.75,1.0,0.5895082897038983,0.709987879915451,0.709987879915451,0.709987879915451,0.15811554269720776,0.42444661164651487,0.5862679362992932,0.5306020613525929,0.6937652303789575,0.0
0,0,0,0,0,0,0,0.8658118659082211,0.49906636091430806,0.7057710210073523,0.625,0.0,0.7274699233101062,0.7221607238183423,0.7221607238183423,0.7221607238183423,0.137258259791428,0.2659788243892651,0.3573715335166387,0.5952225385359737,0.694913767990461,0.0
2,0,0,0,0,0,0,0.9112539121978637,0.5945805917552314,0.7645736191771935,0.125,0.0,0.81505613547532,0.7367871861833648,0.7367871861833648,0.7367871861833648,0.06361215211955841,0.10448385765152898,0.4196342883663235,0.8407845570235555,0.699445464020638,0.0
0,0,0,0,0,0,0,0.5164542470314051,0.4468962865223704,0.6159823712405628,0.375,0.5,0.4218215952216366,0.6813896189828875,0.6813896189828875,0.6813896189828875,0.13687048593783763,0.41775996487146655,0.2989289494196945,0.3932543379164843,0.6923063574791685,0.0
2,0,0,0,0,0,0,0.8612092700855524,0.4756048452750048,0.8830406408580714,0.625,0.0,0.7718689177591486,0.7015968353255719,0.7015968353255719,0.7015968353255719,0.192928650833725,0.4059782863385,0.24694761456032185,0.49530352122059973,0.6933391641754049,0.0
0,0,0,0,0,0,0,0.7208222907715305,0.6620482796236362,0.9170332451488067,0.5,0.0,0.7480823455620489,0.6914640311541698,0.6914640311541698,0.6914640311541698,0.14622322285292874,0.5348090444391513,0.22558579283707456,0.44667445731940736,0.6929454442298818,0.0
0,0,0,0,0,0,0,0.8713623857650382,0.6549197531777168,0.8130426853412429,0.5,0.0,0.8233830596225281,0.7131659762965777,0.7131659762965777,0.7131659762965777,0.19148419070223052,0.1557604675887112,0.20162498810896537,0.5369136796463382,0.6947081260441996,0.0
0,0,0,0,0,0,0,0.658687461033748,0.4131630974169602,0.48914560321617867,0.25,0.5,0.47387545886714544,0.785985810248957,0.785985810248957,0.785985810248957,0.3123358518514614,0.508377338660432,0.032834697767529036,0.6860923372400843,0.6969349293020096,0.0
0,0,0,0,0,0,0,0.7807023581883245,0.4865697114684022,0.969448359844737,0.625,0.0,0.7440548202734053,0.738159547453926,0.738159547453926,0.738159547453926,0.192534871676952,0.4246857884530308,0.14165398949279273,0.6262144477673525,0.6951851241310572,0.0
0,0,0,0,0,0,0,0.448077007532109,0.6712307857143905,0.6692769218802056,0.125,0.5,0.4713258657087073,0.523256082449688,0.523256082449688,0.523256082449688,0.4125187533405453,0.20569320210195774,0.20023049979646124,0.1935202958110082,0.675634874900396,0.0
0,2,0,0,0,0,0,0.4565108460715586,0.6181402752626054,0.5857168371833119,0.75,1.0,0.43129230046068073,0.6222533436956056,0.6222533436956056,0.6222533436956056,0.5261704582164421,0.3447649234705557,0.5512888718180475,0.3916985472673941,0.6884560609381074,0.0
0,0,0,0,0,0,0,0.6836814255065458,0.5212012756774539,0.7362614936808136,0.75,1.0,0.6109981444936351,0.6641599441537801,0.6641599441537801,0.6641599441537801,0.25056139406805467,0.5435443220812524,0.4279675091302037,0.39242727163427915,0.6918656048757469,0.0
0,0,0,0,0,0,0,0.6058690678807057,0.5775168824459256,0.7438574678545312,0.25,0.5,0.5768388742831955,0.7589400098134018,0.7589400098134018,0.7589400098134018,0.25272048462469276,0.3352020636044138,0.378593026999303,0.6542462541365919,0.6969405384810659,0.0
0,0,0,0,0,0,0,0.7325531371129469,0.38958137392080483,0.7731643716251392,0.625,0.0,0.6101290149056765,0.6957189761628844,0.6957189761628844,0.6957189761628844,0.1566817924843809,0.4650242924776766,0.12820439000483036,0.46862846079714443,0.6930758080214461,0.0
0,0,0,0,0,0,0,0.6721966934500211,0.7716862642999649,0.5838714199362436,0.5,1.0,0.6466242814719784,0.7251533925324195,0.7251533925324195,0.7251533925324195,0.21665676969649025,0.45211810269611025,0.22309645192287209,0.5710780260513912,0.6944646081021202,0.0
0,0,0,0,0,0,0,0.8413913141204664,0.5644881980470221,0.9274099276464868,0.5,0.0,0.8042571621705327,0.7524766885157071,0.7524766885157071,0.7524766885157071,0.1950124413370874,0.5102788451055092,0.15186392705016316,0.6753100257418441,0.695504908335528,0.0
0,0,0,0,0,0,0,0.7117705507613769,0.5852569910271843,0.7490418979831226,0.625,0.0,0.65948514368363,0.7151271452187519,0.7151271452187519,0.7151271452187519,0.13776301111096909,0.35326965746359074,0.19031775732665535,0.5602197406211094,0.6941413494800874,0.0
0,0,0,0,0,0,0,0.7674459277389396,0.6471308281314901,0.8140790780949893,0.625,0.0,0.7441649948591105,0.7460691186801217,0.7460691186801217,0.7460691186801217,0.1994127258108784,0.4692375213466949,0.21129536669571772,0.649402856890447,0.6953864507978226,0.0
0,0,0,0,0,0,0,0.7580651798584879,0.5710201098728521,0.6294363898869284,0.625,1.0,0.6502722048429104,0.7197224954049991,0.7197224954049991,0.7197224954049991,0.1344874797222987,0.4665651158215916,0.2962701138024187,0.5847825986187383,0.6941830744518035,0.0
0,0,0,0,0,0,0,0.6625104417502673,0.5236504764871384,0.7584229510998546,0.75,1.0,0.6033444308454763,0.615376133644211,0.615376133644211,0.615376133644211,0.4759403592640125,0.41794994377652067,0.13556855957798403,0.3702556961811455,0.688928238497874,0.0
0,0,0,0,0,0,0,0.7534391729955623,0.5528473743491746,0.8629700269865467,0.5,0.0,0.714533941913403,0.7803954524217152,0.7803954524217152,0.7803954524217152,0.3059476239716059,0.4547584959243534,0.3181581853084512,0.6771054897629228,0.6970676930101356,0.0
0,0,0,0,0,0,0,0.5727175997263755,0.6109339247265272,0.7758712326938327,0.25,0.5,0.5749387797966453,0.5895419620612026,0.5895419620612026,0.5895419620612026,0.336255638961113,0.4084024701610332,0.13465972102829288,0.2637106200607589,0.6874772690260458,0.0
0,0,0,0,0,0,0,0.7547732126722511,0.6401120312064952,0.8019855642518684,0.625,0.0,0.7283667224296899,0.7119663360062581,0.7119663360062581,0.7119663360062581,0.07127597583059156,0.3743449517501722,0.19407270997756249,0.5822472287187912,0.6939227741526108,0.0
